_id,Codigo_Accidente,Longitud,Latitud,Direccion,AA_Acc,MM_Acc,DD_Mes_Acc,Dia_Semana_Acc,Hora_Acc,Min_Acc,Localidad,Clase_Acc,Elemento_Choque,Tipo_Objeto_Fijo,Gravedad_Indicador_Tradicional,Con_Bicicleta,Con_Carga,Con_Embriaguez,Con_Huecos,Con_Menores,Con_Moto,Con_Peaton,Con_Persona_Mayor,Con_Rutas,Con_Tpi,Con_Tpp,Con_Velocidad,Con_Sitp,Con_Troncal,Con_Alimentador,Con_Zonal,Con_Provisional,Con_Articulado,Con_Biarticulado,Con_Padron_Dual,Con_Servicio_Especial,Con_Taxi
219111,10582678,-74.169,4.694,KR 135  - CL 17   02,2022,Octubre,14,viernes,0,1,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219393,10582679,-74.2,4.603,CL 73 C  S- KR 77 M  02,2022,Octubre,14,viernes,9,0,Bosa,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219394,10582682,-74.159,4.586,DG 67 A  S- TV 69 B  02,2022,Octubre,15,sábado,11,40,Ciudad Bolívar,Choque,Objeto Fijo,Otro,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219395,10582739,-74.11,4.665,CL 48  - KR 71   02,2022,Octubre,15,sábado,20,35,Engativá,Otro,N/A,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219396,10583131,-74.1528384547,4.6546880549,CL 10  - KR 90 A  02,2022,Octubre,24,lunes,15,10,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
219397,10583132,-74.1980226125,4.6081485483,KR 80 J  - CL 73  S 02,2022,Octubre,24,lunes,11,0,Bosa,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219398,10583228,-74.21253351157,4.63008222748,CL 63  S- KR 98 A  02,2022,Octubre,26,miércoles,11,47,Bosa,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219399,10583172,-74.1469865032,4.6491216469,KR 86  - CL 10   02,2022,Octubre,25,martes,11,22,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220263,10583144,-74.0537311715,4.7066649789,CL 127  - KR 45   02,2022,Octubre,24,lunes,17,20,Usaquén,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220525,10582142,-74.153,4.643,KR 86  - CL 6 D  02,2022,Octubre,2,domingo,7,5,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220527,10582146,-74.086,4.693,KR 70 C  - CL 80   02,2022,Octubre,2,domingo,19,0,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
220528,10582153,-74.183,4.607,CL 63  S- KR 79 C  02,2022,Octubre,3,lunes,6,5,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220530,10582171,-74.073,4.645,CL 57  - TV 25   02,2022,Octubre,3,lunes,20,30,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220531,10582176,-74.113,4.595,KR 22  - CL 27  E 02,2022,Octubre,3,lunes,17,30,Antonio Nariño,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220532,10582181,-74.046,4.704,KR 17 A  - CL 125   02,2022,Octubre,3,lunes,7,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
220533,10582183,-74.15,4.645,KR 83  - CL 8   02,2022,Octubre,2,domingo,20,40,Kennedy,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220534,10582186,-74.109,4.633,KR 57  - CL 17   02,2022,Octubre,1,sábado,13,45,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220535,10583203,-74.06574694102,4.64413911926,KR 14 A  - CL 57   02,2022,Octubre,26,miércoles,15,5,Teusaquillo,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220536,10583209,-74.144579155,4.67154037699999,CL 17  - KR 98   02,2022,Octubre,25,martes,11,0,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220537,10583212,-74.09608004277,4.74082675098,CL 139  - KR 103   02,2022,Octubre,26,miércoles,13,30,Suba,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
220538,10583214,-74.02755228464,4.76408976053,KR 7  - CL 187 B  02,2022,Octubre,26,miércoles,18,50,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220556,10582231,-74.071,4.657,CL 66  - KR 24   02,2022,Octubre,3,lunes,13,30,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220558,10582246,-74.151,4.659,CL 13  - KR 96 B  02,2022,Octubre,4,martes,23,51,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220559,10582247,-74.173,4.596,CL 57 R  S- KR 74 G  02,2022,Octubre,4,martes,20,35,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
220560,10583145,-74.0611855286,4.6707552486,CL 83  - KR 21 A  02,2022,Octubre,24,lunes,11,54,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220561,10583146,-74.0648671957,4.7507004058,CL 167  - KR 72   02,2022,Octubre,23,domingo,19,0,Suba,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220562,10583148,-74.0647321776,4.6003599414,AV AVENIDA CIRCUNVALAR DEL SUR - CL 18   23,2022,Octubre,25,martes,13,45,Candelaria,Choque,Objeto Fijo,Baranda,Con Heridos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220563,10583196,-74.084169026,4.63090919400003,KR 34 A  - CL 25 F  02,2022,Octubre,27,jueves,8,15,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220564,10583193,-74.05318938999,4.71303276157,KR 45  - CL 128 A  02,2022,Octubre,27,jueves,8,17,Usaquén,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220565,10583198,-74.1314664263,4.72263117945,CL 77 B  - KR 119 A  02,2022,Octubre,27,jueves,8,7,Engativá,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220566,10583199,-74.114085481,4.62983726300001,KR 60  - CL 11   02,2022,Octubre,27,jueves,22,24,Puente Aranda,Choque,Vehículo,N/A,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220567,10583204,-74.1189995188,4.70595081784,CL 72  - KR 104   02,2022,Octubre,26,miércoles,22,40,Engativá,Choque,Vehículo,N/A,Con Heridos,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220568,10583208,-74.09466651861,4.6002297895,KR 24  - CL 4 B  02,2022,Octubre,26,miércoles,10,42,Los Mártires,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220569,10583213,-74.100248418,4.703145592,AV AVENIDA CIUDAD DE CALI - CL 80   02,2022,Octubre,25,martes,9,50,Engativá,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220570,10583220,-74.0657415766,4.67851289258,KR 50  - CL 87   02,2022,Octubre,25,martes,8,30,Barrios Unidos,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220571,10583221,-74.03478888457,4.8204277202,AU NORTE - CL 245   02,2022,Octubre,26,miércoles,15,30,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220572,10583222,-74.066454657,4.63847074400002,KR 14  - CL 51   02,2022,Octubre,26,miércoles,17,2,Chapinero,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220573,10583226,-74.104064979,4.69435986954,CL 72  - KR 83   02,2022,Octubre,26,miércoles,15,21,Engativá,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220574,10583229,-74.11386040633,4.66373488907,AV AVENIDA BOYACA - CL 25   02,2022,Octubre,26,miércoles,22,30,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220575,10583231,-74.11816266959,4.65915813602,KR 72  - CL 23   02,2022,Octubre,26,miércoles,6,36,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220576,10583256,-74.08346561377,4.77266985166,KR 111  - CL 170   02,2022,Octubre,19,miércoles,13,43,Suba,Choque,Objeto Fijo,Poste,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220577,10583261,-74.03505710547,4.71324317904,KR 10  - CL 134   02,2022,Octubre,30,domingo,2,15,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
220578,10583350,-74.19872549956,4.63427419404,KR 97 C  - CL 63  S 02,2022,Octubre,28,viernes,20,26,Bosa,Atropello,N/A,N/A,Con Heridos,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220579,10583352,-74.12480381911,4.65086002182,KR 72  - CL 18 A  02,2022,Octubre,28,viernes,22,45,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220580,10582187,-74.058,4.707,CL 127  - KR 50   02,2022,Octubre,3,lunes,8,8,Suba,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220581,10582194,-74.136,4.68,KR 100  - CL 23 G  02,2022,Octubre,3,lunes,16,35,Fontibón,Choque,Vehículo,N/A,Con Heridos,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220582,10582205,-74.114,4.596,AU SUR - AV AVENIDA PRIMERO DE MAYO  02,2022,Octubre,4,martes,8,15,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220584,10582212,-74.102,4.567,AK 10  - CL 37  S 02,2022,Octubre,3,lunes,13,25,Rafael Uribe Uribe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220585,10582213,-74.169,4.604,KR 77 G  - CL 65 A  S 02,2022,Octubre,3,lunes,21,7,Bosa,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220586,10582214,-74.107,4.598,KR 30  - CL 8   02,2022,Octubre,4,martes,20,5,Puente Aranda,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220587,10582226,-74.097,4.594,CL 1  - KR 24   02,2022,Octubre,3,lunes,15,0,Antonio Nariño,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220588,10582232,-74.074,4.642,KR 24  - CL 53   02,2022,Octubre,4,martes,21,20,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220590,10582238,-74.095,4.72,CL 127  - KR 93   02,2022,Octubre,3,lunes,12,53,Suba,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220591,10582249,-74.133,4.603,KR 68  - CL 38  S 02,2022,Octubre,4,martes,7,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220592,10582305,-74.094,4.611,KR 30  - CL 11   02,2022,Octubre,5,miércoles,10,8,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220593,10582310,-74.095736243,4.58658623500003,CL 11  S- KR 14 B  02,2022,Octubre,6,jueves,19,50,Antonio Nariño,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220594,10582312,-74.108,4.706,CL 80  - KR 94   02,2022,Octubre,6,jueves,6,50,Engativá,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220595,10582313,-74.107,4.561,KR 8  S- CL 41   02,2022,Octubre,6,jueves,10,0,San Cristóbal,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220596,10582315,-74.171326794,4.62876737300002,CL 43  S- KR 86   02,2022,Octubre,6,jueves,9,29,Kennedy,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220597,10582323,-74.153,4.625,CL 36  S- KR 78 B  02,2022,Octubre,5,miércoles,14,39,Kennedy,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220598,10582328,-74.086,4.611,KR 22  - CL 15   02,2022,Octubre,4,martes,18,50,Los Mártires,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
220599,10583330,-74.16332656602,4.57614794623,CL 70  S- TV 50   02,2022,Octubre,27,jueves,19,20,Ciudad Bolívar,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220600,10583332,-74.12716416304,4.58317756613,CL 44  S- KR 26   02,2022,Octubre,28,viernes,18,23,Rafael Uribe Uribe,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220820,10583215,-74.09057883208,4.67837388242,KR 69  - CL 69   02,2022,Octubre,25,martes,18,15,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220821,10583218,-74.14692667906,4.59675948922,CL 45  S- KR 12 BIS  02,2022,Octubre,25,martes,10,50,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220822,10583219,-74.13626758044,4.648994002,CL 12  - KR 79 A  02,2022,Octubre,26,miércoles,5,10,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220823,10583233,-74.13760868494,4.63041373595,CL 6  - KR 72   02,2022,Octubre,26,miércoles,22,30,Kennedy,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220825,10583236,-74.129591364,4.56548118199998,KR 17 A  - CL 54  S 02,2022,Octubre,26,miércoles,11,30,Tunjuelito,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
220826,10583237,-74.08349082662,4.6247638174,AV AVENIDA DE LAS AMERICAS - KR 30   02,2022,Octubre,27,jueves,8,5,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220827,10583239,-74.13230327551,4.65522296005,CL 17  - KR 80   02,2022,Octubre,27,jueves,17,40,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
220828,10583241,-74.15011314337,4.6781279413,CL 17  - KR 108   02,2022,Octubre,26,miércoles,19,54,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220829,10583246,-74.076511529,4.66149800599999,KR 30  - CL 66   02,2022,Octubre,27,jueves,12,20,Barrios Unidos,Atropello,N/A,N/A,Con Muertos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220830,10583247,-74.14629904215,4.68427109681,CL 22 H  - KR 111   02,2022,Octubre,28,viernes,7,30,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220831,10583248,-74.08336905424,4.59604296903,CL 6  - KR 12   02,2022,Octubre,27,jueves,14,30,Santa Fe,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220832,10583252,-74.04121545737,4.7439515189,CL 164  - KR 18   02,2022,Octubre,28,viernes,18,57,Usaquén,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220833,10583260,-74.12116137926,4.72181320952,CL 80 A  - KR 116   02,2022,Octubre,29,sábado,6,11,Engativá,Choque,Vehículo,N/A,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220837,10582583,-74.166682408,4.681873822,KR 123  - CL 14 B  02,2022,Octubre,11,martes,20,20,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220838,10582584,-74.103,4.51,CL 81 C  S- KR 4 B  E 02,2022,Octubre,10,lunes,11,53,Usme,Atropello,N/A,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220839,10582588,-74.079,4.684,CL 80  - KR 68   02,2022,Octubre,11,martes,11,10,Barrios Unidos,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220840,10582252,-74.124,4.523,CL 68 B  S- KR 14   02,2022,Octubre,4,martes,12,0,Usme,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220841,10582258,-74.09,4.6,CL 6  - KR 19   02,2022,Octubre,4,martes,17,40,Los Mártires,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220842,10582326,-74.113793762,4.69716445699999,KR 94  - CL 70   02,2022,Octubre,5,miércoles,13,13,Engativá,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220843,10582418,-74.064,4.652,AV AVENIDA CARACAS - CL 65 A  02,2022,Octubre,8,sábado,2,0,Chapinero,Choque,Vehículo,N/A,Con Heridos,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220844,10582427,-74.115,4.64,KR 68  - CL 17 A  02,2022,Octubre,9,domingo,6,43,Puente Aranda,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220845,10582433,-74.104,4.699,KR 86  - CL 75   02,2022,Octubre,8,sábado,20,0,Engativá,Choque,Vehículo,N/A,Con Heridos,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220846,10582458,-74.06,4.649,KR 7  - CL 64   02,2022,Octubre,9,domingo,8,40,Chapinero,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220847,10582456,-74.119,4.628,AV AVENIDA DE LAS AMERICAS - KR 65   02,2022,Octubre,7,viernes,21,6,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220848,10582457,-74.095,4.626,CL 20  - KR 44   02,2022,Octubre,9,domingo,20,0,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220849,10582463,-74.186,4.64,CL 52  S- KR 97   02,2022,Octubre,10,lunes,1,25,Bosa,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
220850,10582464,-74.056486912,4.749435049,CL 167  - KR 55 A  02,2022,Octubre,9,domingo,0,20,Usaquén,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220851,10582466,-74.113,4.652,CL 22 C  - KR 68 F  02,2022,Octubre,7,viernes,10,15,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220853,10582468,-74.124,4.625,KR 68  - CL 4   02,2022,Octubre,9,domingo,18,44,Puente Aranda,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
220854,10582469,-74.143,4.675,KR 99  - CL 20   02,2022,Octubre,9,domingo,0,1,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220859,10583356,-74.07459286635,4.6560570481,CL 63 F  - KR 27 B  02,2022,Octubre,28,viernes,11,21,Barrios Unidos,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220860,10583375,-74.10573867743,4.69589963761,KR 86  - CL 72   02,2022,Octubre,29,sábado,0,50,Engativá,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220861,10583383,-74.064424111,4.64978001200001,AV AVENIDA CARACAS - CL 63   02,2022,Octubre,28,viernes,21,30,Chapinero,Choque,Vehículo,N/A,Solo Daños,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220862,10583410,-74.13856891577,4.67848081332,KR 100  - CL 22 K  02,2022,Octubre,30,domingo,13,20,Fontibón,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220865,10583468,-74.09172145312,4.56375603734,KR 1  - CL 84  S 02,2022,Octubre,30,domingo,17,20,Usme,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220878,10583333,-74.15981573308,4.62296500727,KR 79 C  - CL 41 A  02,2022,Octubre,30,domingo,19,20,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220879,10583334,-74.12177426402,4.51309423388,AV AVENIDA BOYACA - CL 75 C  S 02,2022,Octubre,27,jueves,20,30,Ciudad Bolívar,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220880,10583339,-74.07447484915,4.63880833397,KR 24  - CL 50   02,2022,Octubre,30,domingo,5,10,Teusaquillo,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
220881,10583340,-74.08376602118,4.59130536219,KR 10  - CL 2  S 02,2022,Octubre,27,jueves,20,40,San Cristóbal,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221124,10582590,-74.084,4.593,CL 3  - KR 11 A  02,2022,Octubre,11,martes,20,25,Santa Fe,Atropello,N/A,N/A,Con Heridos,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221125,10582600,-74.118,4.689,CL 63  - TV 93   02,2022,Octubre,13,jueves,13,25,Engativá,Choque,Vehículo,N/A,Con Muertos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221126,10582605,-74.068,4.648,KR 17  - CL 61 A  02,2022,Octubre,11,martes,12,10,Teusaquillo,Caida de ocupante,N/A,N/A,Con Heridos,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0
221127,10582606,-74.141,4.643,KR 79  - CL 10   02,2022,Octubre,11,martes,18,8,Kennedy,Choque,Vehículo,N/A,Con Heridos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221128,10582607,-74.110800752,4.68091651700001,CL 63  - KR 80   02,2022,Octubre,12,miércoles,14,8,Bosa,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
221129,10582612,-74.197,4.612,KR 81 G  - CL 73  S 02,2022,Octubre,11,martes,18,55,Bosa,Choque,Vehículo,N/A,Con Heridos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221130,10582614,-74.103,4.654,KR 68  - CL 26   02,2022,Octubre,13,jueves,1,6,Teusaquillo,Choque,Vehículo,N/A,Solo Daños,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221131,10582621,-74.121,4.682,CL 26  - KR 90   02,2022,Octubre,12,miércoles,11,0,Fontibón,Choque,Vehículo,N/A,Solo Daños,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
